name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
lisboa,2018-11-06 20:00:00,15.1,15.1,12.5,84.47,0.0,0,,0,0,,20.8,214.0,1012.6,31.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-06 21:00:00,15.6,15.6,13.0,84.49,0.0,0,,0,0,,24.2,204.0,1012.1,87.6,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-06 22:00:00,16.0,16.0,12.3,78.57,0.0,0,,0,0,,25.7,204.0,1011.1,82.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-06 23:00:00,15.9,15.9,14.1,88.71,0.223,100,rain,0,0,,28.1,218.0,1011.5,89.2,5.5,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 00:00:00,15.1,15.1,14.3,94.89,0.105,100,rain,0,0,,30.4,223.0,1011.3,90.7,5.5,0.0,0.0,0.0,,"Rain, Overcast",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 01:00:00,14.6,14.6,14.0,96.53,1.039,100,rain,0,0,,23.9,261.0,1011.2,89.2,5.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 02:00:00,13.6,13.6,13.0,96.51,0.683,100,rain,0,0,,13.1,265.0,1012.1,89.2,7.7,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 03:00:00,13.5,13.5,12.9,96.49,0.986,100,rain,0,0,,15.4,225.0,1012.3,38.9,11.6,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 04:00:00,13.5,13.5,13.0,97.07,0.0,0,,0,0,,9.5,225.0,1012.3,46.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 05:00:00,13.6,13.6,13.3,97.98,0.094,100,rain,0,0,,11.0,228.0,1013.2,79.7,10.0,0.0,0.0,0.0,,"Rain, Partially cloudy",rain,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 06:00:00,13.1,13.1,12.9,98.82,0.0,0,,0,0,,10.0,233.0,1013.5,23.2,10.3,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 07:00:00,13.0,13.0,12.9,99.19,0.0,0,,0,0,,7.9,232.0,1014.1,47.0,10.0,12.5,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2018-11-07 08:00:00,13.1,13.1,12.7,97.36,0.0,0,,0,0,,7.0,250.0,1015.3,28.0,10.0,37.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
lisboa,2018-11-07 09:00:00,13.7,13.7,13.0,95.42,0.027,100,rain,0,0,,7.2,279.0,1016.2,74.8,14.8,120.0,0.4,1.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
